headline,extracted_text,link,sources,category,timestamp,keywords
Mengenal Sosok Dokter yang Namanya Santer di Bursa Cawalkot Bogor,[''],https://www.jpnn.com/news/mengenal-sosok-dokter-yang-namanya-santer-di-bursa-cawalkot-bogor?page=all,JPNN,nasional,2023-03-17,"['dokter,kandidat', 'Wali', 'Kota', 'Bogor,Rayendra,Kota', 'Bogor']"
"Cuaca Riau 17 Maret 2023, Begini Prakiraan BMKG",[''],https://www.jpnn.com/news/cuaca-riau-17-maret-2023-begini-prakiraan-bmkg?page=all,JPNN,nasional,2023-03-17,"['Cuaca,Cuaca', 'Hari', 'Ini,BMKG,Hujan']"
Wamenkumham Sosialisasikan KUHP di Universitas Muhammadiyah Bengkulu,[''],https://www.jpnn.com/news/wamenkumham-sosialisasikan-kuhp-di-universitas-muhammadiyah-bengkulu?page=all,JPNN,nasional,2023-03-17,"['KUHP,Wamenkumham,Wamenkumham', 'Edward', 'Omar', 'Sharif', 'Hiariej', ',Universitas', 'Muhammadiyah', 'Bengkulu']"
"Kepala BKN Pastikan Tidak Ada Ampun Bagi 120 Instansi Ini, Honorer K2 &amp; Non-K2 Bakal Menangis",[''],https://www.jpnn.com/news/kepala-bkn-pastikan-tidak-ada-ampun-bagi-120-instansi-ini-honorer-k2-non-k2-bakal-menangis?page=all,JPNN,nasional,2023-03-17,"['Kepala', 'BKN,BKN,Instansi,honorer', 'K2,honorer', 'non-K2']"
Polda Metro Jaya Menyediakan 14 Lokasi Samsat Keliling di Jadetabek Hari Ini,[''],https://www.jpnn.com/news/polda-metro-jaya-menyediakan-14-lokasi-samsat-keliling-di-jadetabek-hari-ini?page=all,JPNN,nasional,2023-03-17,"['Lokasi', 'Samsat', 'Keliling', 'Hari', 'Ini,Polda', 'Metro', 'Jaya,Samsat', 'Keliling,Jadetabek,bayar', 'pajak,membayar', 'pajak', 'kendaraan,Jakarta']"
Ferry Irawan Ditahan Jaksa di Lapas Kediri,[''],https://www.jpnn.com/news/ferry-irawan-ditahan-jaksa-di-lapas-kediri?page=all,JPNN,nasional,2023-03-17,"['Ferry', 'Irawan,Venna', 'Melinda,Lapas', 'Kediri,KDRT,Jaksa']"
PGRI dan Pimpinan Daerah Dukung Upaya Kemendikbudristek Memperjuangkan Guru ASN PPPK,[''],https://www.jpnn.com/news/pgri-dan-pimpinan-daerah-dukung-upaya-kemendikbudristek-memperjuangkan-guru-asn-pppk?page=all,JPNN,nasional,2023-03-17,"['ASN', 'PPPK,guru', 'ASN', 'PPPK,Kemendikbudristek', ',PGRI,Kemendikbud,guru', 'honorer,guru,Emil', 'Dardak,Tunjangan', 'Guru,PPPK,ASN']"
Mahyeldi: Sumbar Punya Potensi Pengembangan Budi Daya Lobster,[''],https://www.jpnn.com/news/mahyeldi-sumbar-punya-potensi-pengembangan-budi-daya-lobster?page=all,JPNN,nasional,2023-03-17,"['budi', 'daya', 'lobster,Mahyeldi,sumbar,lobster']"
"Cuaca di Sumsel, Jum’at 17 Maret, Sebagian Wilayah Ini Berpotensi Hujan Ringan",[''],https://www.jpnn.com/news/cuaca-di-sumsel-jumat-17-maret-sebagian-wilayah-ini-berpotensi-hujan-ringan?page=all,JPNN,nasional,2023-03-17,"['Cuaca,cuaca', 'di', 'Riau,Cuaca', 'Hari', 'Ini,Cuaca', 'di', 'Palembang,BMKG']"
3 Pelaku Pengeboman Ikan di Sekitar Pantai Luwuk Banggai Dibekuk KKP,[''],https://www.jpnn.com/news/3-pelaku-pengeboman-ikan-di-sekitar-pantai-luwuk-banggai-dibekuk-kkp?page=all,JPNN,nasional,2023-03-17,"['pengeboman', 'ikan,KKP,Bom', 'Ikan,Ditjen', 'PSDKP']"
"Kades Beramai-ramai Kembalikan Duit Dana Desa Bermasalah ke Kejaksaan, Sebegini Nilainya",[''],https://www.jpnn.com/news/kades-beramai-ramai-kembalikan-duit-dana-desa-bermasalah-ke-kejaksaan-sebegini-nilainya?page=all,JPNN,nasional,2023-03-17,"['dana', 'desa,Kades,Bermasalah,Kepala', 'Desa,Situbondo']"
"Pengin jadi Intel? Siap-siap Daftar Seleksi CPNS 2023, Jumlah PNS Susut, PPPK Tambah",[''],https://www.jpnn.com/news/pengin-jadi-intel-siap-siap-daftar-seleksi-cpns-2023-jumlah-pns-susut-pppk-tambah?page=all,JPNN,nasional,2023-03-17,"['seleksi', 'cpns', '2023,Formasi', 'CPNS', '2023,cpns', '2023,PPPK,Jumlah', 'PNS,Azwar', 'Anas']"
IWAPI Minta DPR Jangan Takut Mengesahkan RUU PPRT,[''],https://www.jpnn.com/news/iwapi-minta-dpr-jangan-takut-mengesahkan-ruu-pprt?page=all,JPNN,nasional,2023-03-17,"['RUU', 'PRT,RUU', 'PPRT,IWAPI,ART,Asisten', 'Rumah', 'Tangga']"
"5 Berita Terpopuler: MenPAN-RB Bikin Honorer Kecewa Berat, Ada yang Mengkhawatirkan, Jangan Kaget ya!",[''],https://www.jpnn.com/news/5-berita-terpopuler-menpan-rb-bikin-honorer-kecewa-berat-ada-yang-bikin-khawatir-jangan-kaget-ya?page=all,JPNN,nasional,2023-03-17,"['5', 'Berita', 'Terpopuler,berita', 'terpopuler,honorer,Menpan', 'Rb,ASN,CPNS,guru,PPPK']"
"Tingkatkan Kualitas SDM, Ganjaran Buruh Berjuang Jalin MoU Dengan SPN Training Center di Lebak",[''],https://www.jpnn.com/news/tingkatkan-kualitas-sdm-ganjaran-buruh-berjuang-jalin-mou-dengan-spn-training-center-di-lebak?page=all,JPNN,nasional,2023-03-17,"['Ganjaran', 'Buruh', 'Berjuang,Ganjar,Ganjar', 'Pranowo,Buruh,SDM,Pekerja,Serikat', 'Pekerja']"
"Tak Ada Alasan Negara Kurang Uang, Honorer Satpol PP Cuma Minta PNS, Bukan Rumah atau Mobil Mewah",[''],https://www.jpnn.com/news/tak-ada-alasan-negara-kurang-uang-honorer-satpol-pp-cuma-minta-pns-bukan-rumah-atau-mobil-mewah?page=all,JPNN,nasional,2023-03-17,"['Adian,honorer,satpol', 'PP,Pemerintah,uang', 'negara']"
PMN Sulsel Gelar Dialog Interaktif Untuk Bangkitkan Kemajuan Daerah,[''],https://www.jpnn.com/news/pmn-sulsel-gelar-dialog-interaktif-untuk-bangkitkan-kemajuan-daerah?page=all,JPNN,nasional,2023-03-17,"['pemuda', 'mahasiswa', 'nusantara,PMN,dialog,kemajuan', 'daerah']"
Ganjar Milenial Bersama Mahasiswa UMT Percantik Warung Bung Benoks,[''],https://www.jpnn.com/news/ganjar-milenial-bersama-mahasiswa-umt-percantik-warung-bung-benoks?page=all,JPNN,nasional,2023-03-17,"['Ganjar', 'Milenial', 'Center,GMC,Mahasiswa,Sukarelawan', 'Ganjar,Universitas', 'Mpu', 'Tantular']"
