headline,extracted_text,link,sources,category,timestamp,keywords
"Wujudkan Smart Digital Cluster,  Bersatu Sukses Group Gandeng Netciti Persada",[],https://investor.id/business/324720/wujudkan-smart-digital-cluster-bersatu-sukses-group-gandeng-netciti-persada?page=all,INVESTORID,https://investor.id/wujudkan-smart-digital-cluster-bersatu-sukses-group-gandeng-netciti-persada?page=all,2023-03-16,"['netciti', 'persada,bersatu', 'sukses', 'group,smart', 'digital', 'cluster,proyek', 'hunian']"
JRP Insurance Raih Digital Retail Excellent,[],https://investor.id/finance/324719/jrp-insurance-raih-digital-retail-excellent?page=all,INVESTORID,https://investor.id/jrp-insurance-raih-digital-retail-excellent?page=all,2023-03-16,"['jasaraharja', 'putera,jrp', 'insurance,anugerah', 'bumn']"
BI: Sistem Keuangan Indonesia Kuat Hadapi Penutupan 3 Bank AS,[],https://investor.id/macroeconomy/324714/bi-sistem-keuangan-indonesia-kuat-hadapi-penutupan-3-bank-as?page=all,INVESTORID,https://investor.id/bi-sistem-keuangan-indonesia-kuat-hadapi-penutupan-3-bank-as?page=all,2023-03-16,"['bank,perry', 'warjiyo,tiga', 'bank', 'as,svb,signature', 'bank,silvergate', 'bank']"
"Hipmi: Bunga Kredit Harus Diturunkan, terutama Kredit Produktif",[],https://investor.id/finance/324713/hipmi-bunga-kredit-harus-diturunkan-terutama-kredit-produktif?page=all,INVESTORID,https://investor.id/hipmi-bunga-kredit-harus-diturunkan-terutama-kredit-produktif?page=all,2023-03-16,"['bunga', 'kredit,bunga', 'bank,hipmi,the', 'fed,bank', 'indonesia']"
"Apindo: PHK Masih Terjadi, Perbankan Perlu Turunkan Bunga Kredit",[],https://investor.id/business/324712/apindo-phk-masih-terjadi-perbankan-perlu-turunkan-bunga-kredit?page=all,INVESTORID,https://investor.id/apindo-phk-masih-terjadi-perbankan-perlu-turunkan-bunga-kredit?page=all,2023-03-16,"['bunga', 'kredit,bunga', 'bank,apindo,kredit', 'ukm,umkm,phk,phk', 'tekstil']"
Kadin Berharap Perbankan Beri Diskon Bunga Kredit ke UMKM,[],https://investor.id/business/324711/kadin-berharap-perbankan-beri-diskon-bunga-kredit-ke-umkm?page=all,INVESTORID,https://investor.id/kadin-berharap-perbankan-beri-diskon-bunga-kredit-ke-umkm?page=all,2023-03-16,"['bunga', 'kredit,bunga', 'bank,kadin,arsjad', 'rasjid,nim', 'bank,umkm']"
REI: Bunga Kredit Seharusnya Bisa Diturunkan,[],https://investor.id/business/324710/rei-bunga-kredit-seharusnya-bisa-diturunkan?page=all,INVESTORID,https://investor.id/rei-bunga-kredit-seharusnya-bisa-diturunkan?page=all,2023-03-16,"['bunga', 'kredit,bunga', 'bank,dpp', 'rei,real', 'estat', 'indonesia,paulus', 'totok', 'lusida', 'rei,nim', 'bank']"
SKK Migas Bersama KKKS Tawarkan Puluhan Lowongan Pekerjaan,[],https://investor.id/business/324709/skk-migas-bersama-kkks-tawarkan-puluhan-lowongan-pekerjaan?page=all,INVESTORID,https://investor.id/skk-migas-bersama-kkks-tawarkan-puluhan-lowongan-pekerjaan?page=all,2023-03-16,"['skk', 'migas']"
"Mampu Atasi Kebakaran TBBM Plumpang, DPR Apresiasi Pertamina",[],https://investor.id/business/324708/mampu-atasi-kebakaran-tbbm-plumpang-dpr-apresiasi-pertamina?page=all,INVESTORID,https://investor.id/mampu-atasi-kebakaran-tbbm-plumpang-dpr-apresiasi-pertamina?page=all,2023-03-16,"['dpr,apresiasi', 'pertamina,atasi,kebakaran', 'tbbm', 'plumpang']"
MCI Fasilitasi Kolaborasi Startup dan Unit Usaha Mandiri Group,[],https://investor.id/finance/324707/mci-fasilitasi-kolaborasi-startup-dan-unit-usaha-mandiri-group?page=all,INVESTORID,https://investor.id/mci-fasilitasi-kolaborasi-startup-dan-unit-usaha-mandiri-group?page=all,2023-03-16,"['pt', 'mandiri', 'capital', 'indonesia', '(mci),xponent', 'batch', 'kedua,fasilitasi', 'kerja', 'sama,unit', 'usaha', 'mandiri', 'group,start-up']"
